time,temperature,humidity,rain,pressure,wind_speed
2026-03-09T11:00,32.5,43,0.0,1006.4,5.6
2026-03-09T12:00,34.0,40,0.0,1005.5,4.0
2026-03-09T13:00,34.0,39,0.0,1004.8,6.9
2026-03-09T14:00,33.7,43,0.1,1004.0,7.6
2026-03-09T15:00,32.7,50,0.2,1003.0,9.5
2026-03-09T16:00,31.4,57,0.0,1002.6,12.1
2026-03-09T17:00,29.6,65,0.0,1002.6,13.1
2026-03-09T18:00,28.4,70,0.0,1002.8,10.8
2026-03-09T19:00,28.1,73,0.0,1003.2,6.4
2026-03-09T20:00,27.5,79,0.0,1003.8,4.6
2026-03-09T21:00,26.6,82,0.0,1004.3,6.7
2026-03-09T22:00,26.0,75,0.0,1004.9,7.0
2026-03-09T23:00,26.0,60,0.0,1004.9,10.1
2026-03-10T00:00,25.1,65,0.0,1005.0,6.8
2026-03-10T01:00,24.5,71,0.0,1004.8,1.6
2026-03-10T02:00,23.9,78,0.0,1004.7,5.6
2026-03-10T03:00,23.5,86,0.0,1004.3,5.5
2026-03-10T04:00,23.5,87,0.0,1004.1,5.3
2026-03-10T05:00,23.2,85,0.0,1004.1,5.8
2026-03-10T06:00,22.8,86,0.0,1004.8,4.7
2026-03-10T07:00,23.1,88,0.0,1005.1,5.4
2026-03-10T08:00,26.4,72,0.0,1005.7,5.1
2026-03-10T09:00,29.5,53,0.0,1006.1,5.9
2026-03-10T10:00,31.4,48,0.0,1006.4,4.0
2026-03-10T11:00,33.0,44,0.0,1006.3,3.3
2026-03-10T12:00,35.1,39,0.0,1005.4,2.7
2026-03-10T13:00,34.0,43,0.0,1005.0,10.3
2026-03-10T14:00,32.2,52,0.8,1004.4,12.0
2026-03-10T15:00,31.0,60,0.9,1003.7,11.2
2026-03-10T16:00,29.9,66,1.1,1003.5,12.0
2026-03-10T17:00,28.9,69,0.6,1003.9,11.3
2026-03-10T18:00,28.0,72,0.1,1004.1,9.4
2026-03-10T19:00,27.5,73,0.0,1004.5,3.1
2026-03-10T20:00,26.6,81,0.0,1004.8,1.4
2026-03-10T21:00,26.0,87,0.0,1005.4,2.0
2026-03-10T22:00,25.5,91,0.0,1005.6,0.7
2026-03-10T23:00,25.0,94,0.0,1006.2,0.4
2026-03-11T00:00,24.3,97,0.0,1006.2,2.7
2026-03-11T01:00,24.6,82,0.0,1005.6,6.6
2026-03-11T02:00,23.6,88,0.0,1004.5,4.3
2026-03-11T03:00,23.1,95,0.0,1004.1,6.3
2026-03-11T04:00,23.1,94,0.0,1003.9,6.1
2026-03-11T05:00,22.8,94,0.0,1004.2,3.1
2026-03-11T06:00,22.6,92,0.0,1005.0,6.0
2026-03-11T07:00,23.6,81,0.0,1005.3,10.0
2026-03-11T08:00,26.4,68,0.0,1005.8,8.1
2026-03-11T09:00,29.5,51,0.0,1006.4,4.7
2026-03-11T10:00,31.5,45,0.0,1006.8,1.8
2026-03-11T11:00,33.2,42,0.0,1006.6,2.6
2026-03-11T12:00,34.8,39,0.0,1005.5,4.9
2026-03-11T13:00,34.5,38,0.1,1005.1,6.2
2026-03-11T14:00,33.0,48,0.3,1004.5,12.0
2026-03-11T15:00,31.0,57,0.1,1004.0,16.5
2026-03-11T16:00,30.4,58,0.1,1003.5,15.0
2026-03-11T17:00,29.4,65,0.1,1003.4,12.0
2026-03-11T18:00,28.2,73,0.0,1003.7,9.6
2026-03-11T19:00,28.0,76,0.0,1004.2,5.6
2026-03-11T20:00,27.4,83,0.0,1004.8,1.9
2026-03-11T21:00,26.8,84,0.0,1005.6,1.8
2026-03-11T22:00,26.1,89,0.0,1006.4,4.2
2026-03-11T23:00,25.8,91,0.0,1007.0,3.8
2026-03-12T00:00,25.1,93,0.0,1006.9,3.8
2026-03-12T01:00,24.6,93,0.0,1006.4,7.2
2026-03-12T02:00,24.5,87,0.0,1005.3,7.3
2026-03-12T03:00,24.5,84,0.0,1004.9,7.3
2026-03-12T04:00,24.0,88,0.0,1005.1,7.8
2026-03-12T05:00,23.6,90,0.0,1005.3,4.8
2026-03-12T06:00,23.2,93,0.0,1006.0,1.6
2026-03-12T07:00,24.3,85,0.0,1006.3,8.3
2026-03-12T08:00,26.8,72,0.0,1006.8,7.8
2026-03-12T09:00,29.4,53,0.0,1007.4,5.6
2026-03-12T10:00,31.5,45,0.0,1007.4,4.8
2026-03-12T11:00,33.1,41,0.0,1007.1,3.2
2026-03-12T12:00,34.2,42,0.0,1005.8,7.3
2026-03-12T13:00,32.8,48,0.3,1005.5,12.5
2026-03-12T14:00,32.2,51,0.5,1004.7,12.7
2026-03-12T15:00,31.2,55,0.8,1004.0,12.6
2026-03-12T16:00,29.4,62,0.7,1003.7,13.9
2026-03-12T17:00,29.5,64,0.1,1003.5,8.2
2026-03-12T18:00,28.4,70,0.0,1003.6,7.5
2026-03-12T19:00,27.4,74,0.0,1004.2,1.4
2026-03-12T20:00,26.7,81,0.0,1004.8,7.4
2026-03-12T21:00,26.6,77,0.0,1005.6,10.1
2026-03-12T22:00,26.2,72,0.0,1006.3,5.9
2026-03-12T23:00,25.3,77,0.0,1006.8,3.1
2026-03-13T00:00,24.5,78,0.0,1006.8,2.8
2026-03-13T01:00,24.6,70,0.0,1006.3,9.3
2026-03-13T02:00,24.1,71,0.0,1005.7,7.7
2026-03-13T03:00,22.9,77,0.0,1005.2,4.1
2026-03-13T04:00,22.2,80,0.0,1005.1,4.9
2026-03-13T05:00,21.8,81,0.0,1005.1,3.9
2026-03-13T06:00,21.2,84,0.0,1005.3,3.2
2026-03-13T07:00,22.3,82,0.0,1006.0,3.5
2026-03-13T08:00,25.2,69,0.0,1006.6,5.0
2026-03-13T09:00,28.3,54,0.0,1007.2,1.5
2026-03-13T10:00,30.9,44,0.0,1007.0,1.0
2026-03-13T11:00,33.3,38,0.0,1006.5,2.3
2026-03-13T12:00,35.4,32,0.0,1005.5,3.6
2026-03-13T13:00,34.9,30,0.0,1005.2,4.7
2026-03-13T14:00,33.4,42,0.0,1004.0,9.7
2026-03-13T15:00,31.8,53,0.0,1003.2,8.9
2026-03-13T16:00,32.0,54,0.0,1002.2,7.6
2026-03-13T17:00,31.0,58,0.0,1002.0,7.3
2026-03-13T18:00,29.5,62,0.0,1002.6,6.0
2026-03-13T19:00,28.4,72,0.0,1003.2,2.8
2026-03-13T20:00,27.0,82,0.0,1003.9,1.5
2026-03-13T21:00,26.0,87,0.0,1004.5,2.0
2026-03-13T22:00,25.2,87,0.0,1005.1,3.2
2026-03-13T23:00,24.5,83,0.0,1005.5,2.9
2026-03-14T00:00,24.0,80,0.0,1005.5,5.3
2026-03-14T01:00,24.4,76,0.0,1005.1,5.0
2026-03-14T02:00,24.0,77,0.0,1004.5,5.7
2026-03-14T03:00,23.6,81,0.0,1004.1,6.2
2026-03-14T04:00,23.5,85,0.0,1003.9,6.7
2026-03-14T05:00,23.3,82,0.0,1004.3,5.7
2026-03-14T06:00,22.9,77,0.0,1004.9,5.5
2026-03-14T07:00,23.0,79,0.0,1005.5,5.2
2026-03-14T08:00,26.0,66,0.0,1006.0,5.9
2026-03-14T09:00,29.6,48,0.0,1006.5,1.6
2026-03-14T10:00,31.9,40,0.0,1007.0,1.5
2026-03-14T11:00,33.6,37,0.0,1006.7,2.4
2026-03-14T12:00,35.2,34,0.0,1005.6,3.6
2026-03-14T13:00,34.0,38,0.0,1005.0,10.1
2026-03-14T14:00,32.5,47,0.0,1004.0,12.8
2026-03-14T15:00,32.2,51,0.1,1003.1,14.4
2026-03-14T16:00,30.9,55,0.1,1002.7,12.9
2026-03-14T17:00,29.9,59,0.1,1002.7,12.1
2026-03-14T18:00,28.7,67,0.0,1003.3,10.2
2026-03-14T19:00,28.0,75,0.1,1003.6,0.9
2026-03-14T20:00,27.2,82,0.0,1004.0,4.8
2026-03-14T21:00,26.5,87,0.0,1004.4,2.2
2026-03-14T22:00,26.0,87,0.0,1004.7,5.6
2026-03-14T23:00,25.7,77,0.0,1004.7,5.4
2026-03-15T00:00,24.8,77,0.0,1004.5,3.8
2026-03-15T01:00,24.7,67,0.0,1004.1,4.1
2026-03-15T02:00,23.5,74,0.0,1003.7,3.9
2026-03-15T03:00,23.2,79,0.0,1003.2,6.8
2026-03-15T04:00,22.8,81,0.0,1003.3,5.7
2026-03-15T05:00,22.4,75,0.0,1003.4,6.7
2026-03-15T06:00,22.2,70,0.0,1003.8,7.4
2026-03-15T07:00,22.9,69,0.0,1004.4,7.7
2026-03-15T08:00,25.8,60,0.0,1005.0,7.1
2026-03-15T09:00,29.4,45,0.0,1005.2,2.3
2026-03-15T10:00,31.9,39,0.0,1005.4,2.2
2026-03-15T11:00,33.7,36,0.0,1005.3,3.1
2026-03-15T12:00,35.3,34,0.0,1004.1,4.6
2026-03-15T13:00,34.9,36,0.0,1003.6,9.6
2026-03-15T14:00,32.2,47,0.0,1003.0,16.4
2026-03-15T15:00,31.4,51,0.0,1002.3,17.7
2026-03-15T16:00,30.7,56,0.0,1001.9,12.3
2026-03-15T17:00,28.5,65,0.4,1002.3,12.7
2026-03-15T18:00,28.5,69,0.1,1002.6,7.9
2026-03-15T19:00,27.7,74,0.0,1003.4,5.8
2026-03-15T20:00,27.0,78,0.0,1003.9,7.2
2026-03-15T21:00,26.4,79,0.0,1004.6,5.3
2026-03-15T22:00,26.1,79,0.0,1004.6,5.5
2026-03-15T23:00,25.2,83,0.0,1004.8,3.2
2026-03-16T00:00,24.4,88,0.0,1004.7,4.7
2026-03-16T01:00,24.8,75,0.0,1003.8,6.6
2026-03-16T02:00,24.0,78,0.0,1003.0,4.6
2026-03-16T03:00,23.2,83,0.0,1002.7,3.4
2026-03-16T04:00,22.9,85,0.0,1002.7,1.4
2026-03-16T05:00,22.7,85,0.0,1003.0,0.9
2026-03-16T06:00,22.4,83,0.0,1003.7,3.2
2026-03-16T07:00,22.5,77,0.0,1004.0,4.8
2026-03-16T08:00,24.9,68,0.0,1004.8,6.2
2026-03-16T09:00,28.5,58,0.0,1005.2,3.7
2026-03-16T10:00,31.2,46,0.0,1005.3,0.5
2026-03-16T11:00,33.1,39,0.0,1004.8,3.8
2026-03-16T12:00,33.8,40,0.0,1003.8,8.0
2026-03-16T13:00,33.0,49,0.1,1003.3,12.9
2026-03-16T14:00,32.0,53,0.0,1002.4,14.1
2026-03-16T15:00,31.9,53,0.0,1001.8,12.8
2026-03-16T16:00,31.4,55,0.0,1001.2,12.3
2026-03-16T17:00,29.5,65,0.0,1001.5,11.0
2026-03-16T18:00,28.0,70,0.5,1002.4,7.5
2026-03-16T19:00,28.1,71,0.0,1002.5,1.5
2026-03-16T20:00,27.5,76,0.0,1003.0,3.4
2026-03-16T21:00,26.6,81,0.0,1003.9,2.6
2026-03-16T22:00,26.0,84,0.0,1004.3,4.5
2026-03-16T23:00,25.6,83,0.0,1005.0,5.5
2026-03-17T00:00,25.1,84,0.0,1005.0,4.2
2026-03-17T01:00,25.2,85,0.0,1004.5,4.8
2026-03-17T02:00,24.7,86,0.0,1003.8,5.2
2026-03-17T03:00,24.2,85,0.0,1003.4,4.2
2026-03-17T04:00,23.9,86,0.0,1003.6,2.2
2026-03-17T05:00,23.7,87,0.0,1004.1,2.0
2026-03-17T06:00,23.5,87,0.0,1004.5,1.4
2026-03-17T07:00,23.9,81,0.0,1005.3,5.2
2026-03-17T08:00,26.5,68,0.0,1006.1,3.5
2026-03-17T09:00,29.3,60,0.0,1007.0,0.9
2026-03-17T10:00,31.5,53,0.0,1007.0,2.2
2026-03-17T11:00,33.1,47,0.0,1006.6,6.5
2026-03-17T12:00,33.2,48,0.0,1005.6,9.4
2026-03-17T13:00,32.5,49,0.0,1005.7,12.2
2026-03-17T14:00,32.7,49,0.0,1004.9,12.4
2026-03-17T15:00,31.6,51,0.9,1004.1,13.9
2026-03-17T16:00,29.6,68,1.6,1003.6,15.0
2026-03-17T17:00,30.0,59,0.1,1003.8,9.4
2026-03-17T18:00,27.5,77,1.3,1004.4,4.9
2026-03-17T19:00,24.6,98,0.3,1004.8,11.3
2026-03-17T20:00,24.5,98,0.0,1005.2,9.7
2026-03-17T21:00,24.6,93,0.0,1005.8,6.9
2026-03-17T22:00,24.5,91,0.0,1006.2,3.4
2026-03-17T23:00,24.3,94,0.0,1006.7,3.6
2026-03-18T00:00,23.9,99,0.0,1006.7,4.5
2026-03-18T01:00,24.1,99,0.0,1006.4,3.6
2026-03-18T02:00,24.0,98,0.0,1006.0,7.9
2026-03-18T03:00,24.0,96,0.1,1005.5,6.7
2026-03-18T04:00,23.5,95,0.0,1005.4,7.2
2026-03-18T05:00,23.1,95,0.0,1005.2,4.2
2026-03-18T06:00,22.9,96,0.0,1005.9,3.9
2026-03-18T07:00,22.8,96,0.0,1006.4,3.6
2026-03-18T08:00,26.0,79,0.0,1007.3,3.9
2026-03-18T09:00,29.0,65,0.0,1007.9,0.8
2026-03-18T10:00,31.0,57,0.0,1007.9,2.0
2026-03-18T11:00,32.7,49,0.0,1007.6,4.1
2026-03-18T12:00,33.2,47,0.1,1006.9,7.2
2026-03-18T13:00,31.2,51,0.7,1006.4,8.9
2026-03-18T14:00,30.0,59,0.9,1006.1,8.3
2026-03-18T15:00,31.4,54,0.1,1004.7,8.7
2026-03-18T16:00,30.5,56,0.3,1004.4,7.7
2026-03-18T17:00,27.7,70,0.7,1004.8,7.6
2026-03-18T18:00,27.2,72,0.2,1004.6,5.2
2026-03-18T19:00,27.0,79,0.0,1004.8,5.6
2026-03-18T20:00,26.3,84,0.0,1005.9,2.7
2026-03-18T21:00,25.6,88,0.0,1006.7,3.0
2026-03-18T22:00,25.5,87,0.0,1007.5,3.4
2026-03-18T23:00,25.2,89,0.0,1008.1,4.3
2026-03-19T00:00,25.1,85,0.0,1007.5,5.2
2026-03-19T01:00,24.8,88,0.0,1007.2,3.2
2026-03-19T02:00,24.6,86,0.0,1006.5,3.1
2026-03-19T03:00,24.5,84,0.0,1005.7,4.2
2026-03-19T04:00,24.3,84,0.0,1005.2,4.3
2026-03-19T05:00,24.2,85,0.0,1004.9,5.1
2026-03-19T06:00,23.5,87,0.0,1005.4,3.9
2026-03-19T07:00,23.0,91,0.0,1006.3,4.5
2026-03-19T08:00,26.0,75,0.0,1006.9,4.2
2026-03-19T09:00,28.8,64,0.0,1007.7,1.6
2026-03-19T10:00,30.8,55,0.0,1007.8,3.0
2026-03-19T11:00,32.5,49,0.0,1007.4,3.5
2026-03-19T12:00,33.8,48,0.0,1006.7,7.2
2026-03-19T13:00,33.2,49,0.8,1006.2,9.9
2026-03-19T14:00,31.2,55,0.2,1005.5,13.5
2026-03-19T15:00,31.0,56,0.0,1005.0,3.1
2026-03-19T16:00,28.5,69,2.0,1005.0,5.7
2026-03-19T17:00,28.3,67,0.1,1004.7,9.8
2026-03-19T18:00,27.4,69,0.1,1004.9,6.0
2026-03-19T19:00,27.0,71,0.0,1005.2,7.5
2026-03-19T20:00,26.1,75,0.0,1005.7,3.5
2026-03-19T21:00,25.5,80,0.0,1006.5,6.3
2026-03-19T22:00,25.2,82,0.0,1006.9,8.1
2026-03-19T23:00,25.2,81,0.0,1007.2,8.1
2026-03-20T00:00,25.0,81,0.0,1006.9,5.2
2026-03-20T01:00,24.0,91,0.0,1006.2,6.4
2026-03-20T02:00,24.0,91,0.0,1005.5,4.6
2026-03-20T03:00,23.9,90,0.0,1005.2,4.7
2026-03-20T04:00,23.5,88,0.0,1005.0,2.3
2026-03-20T05:00,23.1,91,0.0,1005.1,2.6
2026-03-20T06:00,22.9,92,0.0,1005.3,4.1
2026-03-20T07:00,22.9,90,0.0,1005.5,7.1
2026-03-20T08:00,26.0,74,0.0,1006.0,4.3
2026-03-20T09:00,28.9,60,0.0,1006.9,5.1
2026-03-20T10:00,30.7,54,0.0,1007.0,1.7
2026-03-20T11:00,32.3,48,0.0,1006.5,1.2
2026-03-20T12:00,33.8,45,0.0,1005.6,3.5
2026-03-20T13:00,32.3,47,0.2,1005.2,12.3
2026-03-20T14:00,31.0,53,0.6,1004.8,5.3
2026-03-20T15:00,31.0,53,0.3,1004.1,7.9
2026-03-20T16:00,26.1,81,8.9,1004.3,11.0
2026-03-20T17:00,25.5,82,0.7,1004.2,5.2
2026-03-20T18:00,25.4,81,0.2,1004.5,2.8
2026-03-20T19:00,25.8,84,0.0,1004.7,2.8
2026-03-20T20:00,25.0,88,0.0,1005.3,2.6
2026-03-20T21:00,24.4,92,0.1,1006.1,1.8
2026-03-20T22:00,23.9,96,0.0,1006.5,1.8
2026-03-20T23:00,23.8,97,0.0,1007.0,0.7
2026-03-21T00:00,23.3,99,0.2,1006.8,0.7
2026-03-21T01:00,24.2,94,0.0,1006.3,6.0
2026-03-21T02:00,23.6,95,0.0,1005.4,0.9
2026-03-21T03:00,22.9,98,0.0,1004.7,1.0
2026-03-21T04:00,22.5,99,0.0,1004.5,2.3
2026-03-21T05:00,22.7,97,0.0,1004.7,2.8
2026-03-21T06:00,22.4,97,0.0,1005.1,3.7
2026-03-21T07:00,22.5,86,0.0,1005.7,10.1
2026-03-21T08:00,25.4,72,0.0,1006.0,7.9
2026-03-21T09:00,27.9,60,0.0,1006.5,3.4
2026-03-21T10:00,30.1,51,0.0,1006.7,3.0
2026-03-21T11:00,31.6,47,0.0,1006.0,4.2
2026-03-21T12:00,33.2,44,0.0,1005.0,3.6
2026-03-21T13:00,33.1,44,0.0,1004.7,5.5
2026-03-21T14:00,33.0,45,0.2,1003.7,9.6
2026-03-21T15:00,31.4,52,0.8,1003.6,10.3
2026-03-21T16:00,30.2,56,0.1,1003.2,10.8
2026-03-21T17:00,28.8,61,0.3,1003.7,5.0
2026-03-21T18:00,26.5,73,0.3,1004.0,7.7
2026-03-21T19:00,24.8,87,0.0,1004.7,7.5
2026-03-21T20:00,23.4,96,1.0,1005.2,12.0
2026-03-21T21:00,22.9,98,0.2,1005.7,7.6
2026-03-21T22:00,23.2,97,0.0,1006.5,7.9
2026-03-21T23:00,23.2,98,0.0,1006.9,4.2
2026-03-22T00:00,23.3,95,0.0,1006.4,7.0
2026-03-22T01:00,22.9,96,0.0,1005.5,5.9
2026-03-22T02:00,22.7,95,0.0,1004.5,7.2
2026-03-22T03:00,22.6,93,0.0,1004.2,4.4
2026-03-22T04:00,22.5,91,0.0,1004.3,5.2
2026-03-22T05:00,22.2,90,0.0,1004.3,4.3
2026-03-22T06:00,21.9,91,0.0,1004.8,3.5
2026-03-22T07:00,22.3,93,0.0,1005.3,3.6
2026-03-22T08:00,25.7,78,0.0,1005.8,4.7
2026-03-22T09:00,28.7,59,0.0,1006.1,2.6
2026-03-22T10:00,30.6,50,0.0,1006.1,2.5
2026-03-22T11:00,32.2,46,0.0,1005.7,2.7
2026-03-22T12:00,33.7,43,0.0,1004.9,5.0
2026-03-22T13:00,33.0,44,0.2,1004.4,3.6
2026-03-22T14:00,33.8,43,0.1,1003.5,3.4
2026-03-22T15:00,33.0,47,0.2,1003.2,5.5
2026-03-22T16:00,30.0,62,0.9,1002.9,9.7
2026-03-22T17:00,29.9,62,0.2,1002.4,6.0
2026-03-22T18:00,28.9,67,0.1,1002.7,6.2
2026-03-22T19:00,28.0,75,0.3,1003.5,8.8
2026-03-22T20:00,27.1,82,0.0,1004.0,6.8
2026-03-22T21:00,26.5,84,0.0,1004.6,6.5
2026-03-22T22:00,25.8,88,0.0,1005.4,4.9
2026-03-22T23:00,25.2,92,0.0,1005.8,1.1
2026-03-23T00:00,24.9,94,0.0,1005.7,0.8
2026-03-23T01:00,25.2,90,0.0,1005.3,10.3
2026-03-23T02:00,25.0,87,0.0,1004.9,7.9
2026-03-23T03:00,24.8,84,0.0,1004.4,5.6
2026-03-23T04:00,24.1,86,0.0,1004.2,2.9
2026-03-23T05:00,23.9,86,0.0,1004.5,0.6
2026-03-23T06:00,23.0,91,0.0,1004.8,3.1
2026-03-23T07:00,23.9,84,0.0,1005.2,6.3
2026-03-23T08:00,26.1,72,0.0,1005.9,2.1
2026-03-23T09:00,28.4,60,0.0,1006.4,1.8
2026-03-23T10:00,30.3,54,0.0,1006.7,4.8
2026-03-23T11:00,31.8,50,0.0,1006.4,5.0
2026-03-23T12:00,32.8,48,0.0,1005.7,5.4
2026-03-23T13:00,31.4,50,0.0,1005.6,10.7
2026-03-23T14:00,30.3,60,0.7,1004.9,12.2
2026-03-23T15:00,31.1,58,0.1,1004.1,10.6
2026-03-23T16:00,30.8,58,0.1,1003.5,8.8
2026-03-23T17:00,29.6,62,0.7,1003.6,8.0
2026-03-23T18:00,28.0,72,0.3,1003.7,8.5
2026-03-23T19:00,27.5,77,0.0,1004.1,3.6
2026-03-23T20:00,26.8,83,0.0,1004.6,1.8
2026-03-23T21:00,26.0,90,0.0,1005.1,2.7
2026-03-23T22:00,25.7,89,0.0,1005.7,5.0
2026-03-23T23:00,25.5,82,0.0,1006.0,4.9
2026-03-24T00:00,25.2,74,0.0,1005.9,5.6
2026-03-24T01:00,25.0,68,0.0,1005.8,7.7
2026-03-24T02:00,24.6,69,0.0,1005.0,4.6
2026-03-24T03:00,24.0,71,0.0,1004.7,4.4
2026-03-24T04:00,23.4,77,0.0,1004.7,3.8
2026-03-24T05:00,22.8,81,0.0,1004.6,3.2
2026-03-24T06:00,22.2,83,0.0,1004.8,3.2
2026-03-24T07:00,23.5,69,0.0,1005.1,5.2
2026-03-24T08:00,26.1,62,0.0,1006.0,3.1
2026-03-24T09:00,28.6,52,0.0,1006.6,0.4
2026-03-24T10:00,30.8,45,0.0,1006.7,2.5
2026-03-24T11:00,32.5,41,0.0,1006.4,1.9
2026-03-24T12:00,33.5,38,0.0,1005.9,5.0
2026-03-24T13:00,32.8,44,0.0,1005.0,10.8
2026-03-24T14:00,32.4,47,0.0,1004.6,11.2
2026-03-24T15:00,32.0,47,0.0,1003.9,9.2
2026-03-24T16:00,31.3,49,0.0,1003.3,9.1
2026-03-24T17:00,30.2,55,0.0,1003.2,8.7
2026-03-24T18:00,29.0,59,0.0,1003.7,7.4
2026-03-24T19:00,27.6,77,0.0,1004.5,2.6
2026-03-24T20:00,25.2,88,0.0,1005.1,12.6
2026-03-24T21:00,24.1,90,0.6,1005.5,6.6
2026-03-24T22:00,24.2,93,0.0,1005.8,3.4
2026-03-24T23:00,23.8,95,0.0,1006.0,4.3
2026-03-25T00:00,23.4,98,0.0,1005.8,1.0
2026-03-25T01:00,23.2,93,0.0,1005.3,2.7
2026-03-25T02:00,23.3,92,0.0,1004.7,0.6
2026-03-25T03:00,23.2,91,0.0,1004.2,0.6
2026-03-25T04:00,22.9,92,0.0,1004.3,0.6
2026-03-25T05:00,22.6,92,0.0,1004.8,5.7
2026-03-25T06:00,22.6,90,0.0,1005.1,7.0
2026-03-25T07:00,22.8,91,0.0,1005.5,4.7
2026-03-25T08:00,25.8,75,0.0,1006.1,3.0
2026-03-25T09:00,28.2,63,0.0,1006.6,0.6
2026-03-25T10:00,30.2,54,0.0,1006.7,2.5
2026-03-25T11:00,32.0,48,0.0,1006.2,2.4
2026-03-25T12:00,33.0,47,0.0,1005.4,4.4
2026-03-25T13:00,32.3,52,0.0,1004.5,8.7
2026-03-25T14:00,32.2,50,0.5,1003.8,8.3
2026-03-25T15:00,30.6,57,0.4,1003.3,8.6
2026-03-25T16:00,30.3,63,0.1,1002.5,8.5
2026-03-25T17:00,29.2,67,0.0,1002.7,5.5
2026-03-25T18:00,25.5,90,1.4,1003.5,1.7
2026-03-25T19:00,26.0,84,0.9,1003.5,5.7
2026-03-25T20:00,25.6,90,0.1,1004.0,5.6
2026-03-25T21:00,25.1,96,0.0,1004.2,5.3
2026-03-25T22:00,25.0,94,0.0,1004.3,5.7
2026-03-25T23:00,24.6,89,0.0,1004.4,5.2
2026-03-26T00:00,24.1,83,0.0,1004.0,4.8
2026-03-26T01:00,24.4,78,0.0,1004.1,8.7
2026-03-26T02:00,24.1,79,0.0,1003.2,4.2
2026-03-26T03:00,23.2,83,0.0,1003.1,3.5
2026-03-26T04:00,23.0,85,0.0,1003.3,9.0
2026-03-26T05:00,22.9,83,0.0,1003.4,5.4
2026-03-26T06:00,22.5,85,0.0,1003.8,4.0
2026-03-26T07:00,22.7,90,0.0,1004.4,5.0
2026-03-26T08:00,25.8,78,0.0,1004.9,3.5
2026-03-26T09:00,28.9,61,0.0,1005.4,3.6
2026-03-26T10:00,31.2,50,0.0,1005.1,4.9
2026-03-26T11:00,33.0,45,0.0,1004.7,4.0
2026-03-26T12:00,34.3,42,0.0,1003.9,4.1
2026-03-26T13:00,33.5,47,0.0,1003.4,9.9
2026-03-26T14:00,32.6,49,0.2,1002.6,11.1
2026-03-26T15:00,31.4,55,0.2,1002.4,13.3
2026-03-26T16:00,31.0,58,0.1,1002.2,10.4
2026-03-26T17:00,30.2,62,0.1,1001.8,6.5
2026-03-26T18:00,29.1,67,0.0,1002.0,8.7
2026-03-26T19:00,28.2,74,0.0,1003.0,4.1
2026-03-26T20:00,27.8,81,0.0,1003.7,0.7
2026-03-26T21:00,27.2,81,0.0,1004.1,2.2
2026-03-26T22:00,26.5,86,0.0,1004.3,5.8
2026-03-26T23:00,26.0,84,0.0,1004.6,6.5
2026-03-27T00:00,25.6,81,0.0,1004.4,6.6
2026-03-27T01:00,25.5,79,0.0,1004.1,9.1
2026-03-27T02:00,24.8,76,0.0,1003.3,6.8
2026-03-27T03:00,24.1,79,0.0,1003.1,6.4
2026-03-27T04:00,23.5,82,0.0,1003.2,6.7
2026-03-27T05:00,23.1,85,0.0,1003.5,6.6
2026-03-27T06:00,22.8,85,0.0,1003.9,7.1
2026-03-27T07:00,24.0,76,0.0,1004.3,6.2
2026-03-27T08:00,26.8,65,0.0,1004.9,5.1
2026-03-27T09:00,29.8,56,0.0,1005.4,3.5
2026-03-27T10:00,31.9,48,0.0,1005.3,2.9
2026-03-27T11:00,33.4,43,0.0,1004.8,3.9
2026-03-27T12:00,34.7,41,0.0,1004.0,4.9
2026-03-27T13:00,33.0,47,0.2,1003.8,8.5
2026-03-27T14:00,31.0,59,1.7,1003.2,11.8
2026-03-27T15:00,31.9,57,0.1,1002.2,8.2
2026-03-27T16:00,31.1,60,0.0,1001.7,6.2
2026-03-27T17:00,30.4,63,0.1,1001.3,5.5
2026-03-27T18:00,29.3,69,0.0,1001.6,7.8
2026-03-27T19:00,27.9,78,0.0,1002.7,2.9
2026-03-27T20:00,27.5,81,0.0,1003.4,1.4
2026-03-27T21:00,26.9,85,0.0,1004.2,2.4
2026-03-27T22:00,26.5,88,0.0,1004.7,2.9
2026-03-27T23:00,26.2,88,0.0,1004.9,8.4
2026-03-28T00:00,25.5,92,0.0,1005.1,9.3
2026-03-28T01:00,25.1,96,0.0,1005.1,5.6
2026-03-28T02:00,24.6,98,0.0,1004.2,4.6
2026-03-28T03:00,24.4,98,0.0,1003.7,4.9
2026-03-28T04:00,24.0,98,0.0,1003.5,5.1
2026-03-28T05:00,23.6,97,0.0,1003.7,3.3
2026-03-28T06:00,23.5,94,0.0,1004.1,2.8
2026-03-28T07:00,23.9,87,0.0,1004.8,2.9
2026-03-28T08:00,27.4,74,0.0,1005.7,1.5
2026-03-28T09:00,29.5,66,0.0,1006.5,5.4
2026-03-28T10:00,31.0,58,0.0,1006.3,4.8
2026-03-28T11:00,32.5,54,0.0,1005.8,4.0
2026-03-28T12:00,33.5,50,0.0,1005.2,5.9
2026-03-28T13:00,30.2,63,1.1,1005.3,12.3
2026-03-28T14:00,30.6,66,0.9,1004.2,11.6
2026-03-28T15:00,29.5,70,2.9,1003.7,11.6
2026-03-28T16:00,28.9,71,0.3,1003.2,8.3
2026-03-28T17:00,28.6,72,0.1,1002.9,6.3
2026-03-28T18:00,27.9,75,0.0,1003.0,7.0
2026-03-28T19:00,27.8,74,0.0,1004.0,4.5
