Fecha,Temp_Max,Temp_Min,Temp_Prom,Humedad_Max,Humedad_Min,Humedad_Prom,Lluvia,Presion,Viento_Max,Año,Decada
2021-03-24,31.4,20.9,26.12,95,53,78.17,0.3,1005.22,10.3,2021,2020
2021-03-25,33.4,20.5,26.14,96,42,76.38,0.9,1005.1,12.8,2021,2020
2021-03-26,32.7,22.4,26.36,96,53,81.17,3.7,1004.93,9.7,2021,2020
2021-03-27,34.5,21.0,27.15,97,34,68.88,0.0,1004.0,12.7,2021,2020
2021-03-28,34.2,20.2,26.68,99,35,68.75,0.0,1002.85,9.8,2021,2020
2021-03-29,34.7,21.6,26.99,98,40,75.67,0.9,1002.65,7.7,2021,2020
2021-03-30,34.2,23.5,27.46,96,46,77.71,2.1,1002.67,10.0,2021,2020
2021-03-31,34.7,24.2,27.58,91,47,76.67,3.3,1001.73,10.7,2021,2020
2021-04-01,34.7,24.0,27.38,94,40,77.12,1.8,1001.54,14.4,2021,2020
2021-04-02,34.5,22.5,27.7,95,36,67.83,0.2,1002.38,13.9,2021,2020
2021-04-03,35.3,22.1,27.95,98,32,67.17,0.0,1003.28,11.5,2021,2020
2021-04-04,35.3,22.0,27.76,93,33,70.33,2.2,1002.84,9.9,2021,2020
2021-04-05,32.3,23.2,27.04,97,54,80.29,4.8,1003.32,11.5,2021,2020
2021-04-06,34.1,23.1,27.25,98,41,77.21,0.3,1003.9,16.5,2021,2020
2021-04-07,32.7,23.2,26.78,99,54,81.71,9.2,1004.46,9.0,2021,2020
2021-04-08,29.2,23.5,25.18,100,74,93.96,33.1,1005.11,6.6,2021,2020
2021-04-09,28.4,23.0,24.76,100,80,94.42,23.1,1005.8,8.3,2021,2020
2021-04-10,29.5,22.8,25.28,99,68,89.71,1.8,1004.75,7.6,2021,2020
2021-04-11,30.9,22.5,25.9,98,63,87.0,10.7,1003.14,9.8,2021,2020
2021-04-12,30.6,22.8,26.23,100,71,88.38,9.3,1002.95,8.0,2021,2020
2021-04-13,31.2,24.0,26.27,99,67,89.5,9.9,1003.67,9.4,2021,2020
2021-04-14,29.9,23.5,26.14,100,71,89.17,3.1,1004.5,7.8,2021,2020
2021-04-15,25.5,23.6,24.52,99,93,96.71,22.0,1004.32,9.7,2021,2020
2021-04-16,29.8,22.9,24.88,100,67,92.58,34.7,1004.38,10.7,2021,2020
2021-04-17,29.2,22.8,24.79,100,80,94.38,20.0,1005.09,12.3,2021,2020
2021-04-18,30.8,22.0,25.22,100,64,90.5,9.3,1005.72,11.0,2021,2020
2021-04-19,30.0,22.7,25.12,99,73,91.88,18.0,1005.81,9.7,2021,2020
2021-04-20,28.9,22.6,25.12,100,80,93.12,11.1,1005.68,6.3,2021,2020
2021-04-21,31.1,21.9,25.45,99,65,89.04,18.1,1005.29,9.8,2021,2020
2021-04-22,30.8,22.0,25.5,99,64,87.88,3.9,1004.3,11.6,2021,2020
2021-04-23,30.9,22.1,25.58,100,62,88.04,13.2,1005.47,8.7,2021,2020
2021-04-24,31.5,22.0,25.92,98,58,85.92,1.8,1005.04,10.8,2021,2020
2021-04-25,30.8,22.3,26.15,100,65,88.46,3.9,1004.84,8.4,2021,2020
2021-04-26,31.0,21.4,25.95,100,59,86.38,1.0,1004.73,9.9,2021,2020
2021-04-27,32.5,21.0,25.83,99,49,84.88,1.2,1004.92,13.0,2021,2020
2021-04-28,30.4,22.0,25.55,100,58,87.71,10.7,1006.37,12.3,2021,2020
2021-04-29,29.5,22.9,25.01,99,69,90.25,4.9,1006.98,13.8,2021,2020
2021-04-30,30.0,21.3,24.85,99,64,88.62,19.0,1006.95,9.7,2021,2020
2021-05-01,27.4,22.1,24.51,99,83,93.58,19.6,1007.27,7.1,2021,2020
2021-05-02,27.9,22.2,24.2,99,79,93.62,41.9,1007.43,11.9,2021,2020
2021-05-03,28.0,21.8,24.01,100,79,94.04,37.6,1007.71,13.4,2021,2020
2021-05-04,27.4,22.2,23.75,100,86,96.21,40.0,1007.92,11.7,2021,2020
2021-05-05,30.1,21.2,24.37,100,70,93.0,23.4,1007.53,6.2,2021,2020
2021-05-06,30.0,21.6,24.65,100,70,92.0,8.2,1006.77,8.0,2021,2020
2021-05-07,25.9,22.6,24.03,100,88,96.25,46.5,1006.78,5.1,2021,2020
2021-05-08,29.4,21.8,24.46,100,75,93.04,28.7,1005.89,7.6,2021,2020
2021-05-09,30.4,21.7,25.54,99,67,88.75,2.4,1004.91,11.8,2021,2020
2021-05-10,29.1,23.1,25.23,100,75,90.75,10.2,1003.87,11.2,2021,2020
2021-05-11,30.0,22.6,25.15,99,69,90.83,18.0,1004.15,7.4,2021,2020
2021-05-12,29.9,22.2,25.72,99,71,90.33,6.4,1004.32,8.9,2021,2020
2021-05-13,29.3,23.9,25.85,100,75,92.12,3.8,1004.37,14.8,2021,2020
2021-05-14,28.5,23.1,25.86,100,81,91.92,3.5,1004.42,10.5,2021,2020
2021-05-15,30.0,23.4,26.01,99,73,89.42,2.4,1004.52,13.0,2021,2020
2021-05-16,29.7,22.6,25.94,98,70,87.58,2.3,1005.99,10.6,2021,2020
2021-05-17,29.8,22.2,25.71,99,70,88.29,3.1,1006.52,9.8,2021,2020
2021-05-18,29.2,23.6,25.53,99,73,92.29,9.9,1006.58,9.3,2021,2020
2021-05-19,30.8,22.5,26.02,99,64,88.12,4.4,1004.82,9.6,2021,2020
2021-05-20,30.2,22.7,25.98,99,69,90.58,13.2,1004.11,9.5,2021,2020
2021-05-21,28.7,23.3,25.99,100,79,92.08,10.2,1004.45,6.6,2021,2020
2021-05-22,29.1,23.5,25.57,100,80,93.08,27.0,1004.9,9.5,2021,2020
2021-05-23,29.2,23.3,25.67,100,77,92.79,54.2,1005.23,6.9,2021,2020
2021-05-24,30.2,23.5,25.57,100,67,91.17,7.7,1004.9,8.4,2021,2020
2021-05-25,27.1,22.9,24.87,100,85,96.42,11.1,1005.83,6.6,2021,2020
2021-05-26,29.9,23.8,25.66,100,73,93.38,12.9,1006.36,11.7,2021,2020
2021-05-27,27.9,23.2,24.65,100,84,97.08,71.4,1006.68,8.5,2021,2020
2021-05-28,29.2,21.8,24.94,100,78,92.75,59.8,1006.62,9.9,2021,2020
2021-05-29,28.5,22.5,24.67,100,76,95.29,22.5,1006.09,8.0,2021,2020
2021-05-30,29.1,22.5,25.15,99,82,93.62,22.4,1006.05,7.4,2021,2020
2021-05-31,28.9,23.5,25.38,100,76,93.92,7.6,1006.14,9.7,2021,2020
2021-06-01,29.5,22.7,25.71,99,73,89.58,1.8,1005.41,8.4,2021,2020
2021-06-02,30.1,22.5,25.73,100,69,90.0,6.3,1004.62,11.8,2021,2020
2021-06-03,28.2,22.9,25.31,100,79,93.62,34.5,1004.81,7.9,2021,2020
2021-06-04,27.6,22.6,24.9,100,84,95.33,10.5,1004.64,10.5,2021,2020
2021-06-05,29.0,23.0,25.34,100,80,93.62,18.1,1004.77,8.2,2021,2020
2021-06-06,28.5,22.3,25.02,100,79,93.46,25.1,1004.98,9.2,2021,2020
2021-06-07,27.1,22.7,24.06,100,86,97.25,59.6,1006.08,10.0,2021,2020
2021-06-08,29.5,22.1,24.33,100,73,93.42,22.8,1007.48,9.8,2021,2020
2021-06-09,29.3,21.8,24.26,99,73,93.54,20.2,1007.88,8.3,2021,2020
2021-06-10,28.7,22.5,24.62,100,80,94.25,10.2,1007.18,9.0,2021,2020
2021-06-11,30.8,21.9,25.2,99,65,89.62,13.9,1005.83,7.6,2021,2020
2021-06-12,30.5,21.8,25.19,100,67,91.83,36.2,1005.39,10.0,2021,2020
2021-06-13,29.5,22.9,24.88,100,76,93.71,78.5,1006.1,10.0,2021,2020
2021-06-14,26.4,22.1,23.81,100,89,97.62,44.4,1007.89,8.4,2021,2020
2021-06-15,27.7,22.3,24.49,100,84,94.17,12.7,1007.95,10.1,2021,2020
2021-06-16,29.8,21.9,25.19,100,69,91.08,11.7,1006.07,9.4,2021,2020
2021-06-17,28.6,22.9,25.19,100,79,93.25,9.1,1005.06,9.7,2021,2020
2021-06-18,29.8,22.8,24.88,99,73,93.46,25.0,1005.84,10.1,2021,2020
2021-06-19,30.2,22.1,24.96,99,67,91.33,15.9,1006.55,10.1,2021,2020
2021-06-20,29.9,22.3,24.88,100,73,92.71,22.2,1006.99,8.7,2021,2020
2021-06-21,29.1,22.4,24.11,100,76,95.67,29.3,1007.25,9.4,2021,2020
2021-06-22,29.7,21.1,24.61,99,66,91.46,11.7,1007.99,8.7,2021,2020
2021-06-23,29.4,22.0,24.9,100,77,92.62,18.5,1007.56,7.0,2021,2020
2021-06-24,28.8,22.5,25.41,99,73,88.62,3.1,1006.68,9.9,2021,2020
2021-06-25,26.9,22.2,24.28,100,82,93.25,14.3,1006.66,9.4,2021,2020
2021-06-26,28.0,22.3,24.29,100,80,93.96,16.2,1006.65,12.0,2021,2020
2021-06-27,29.8,21.5,24.68,100,65,89.25,6.6,1005.95,10.4,2021,2020
2021-06-28,30.4,22.4,25.39,98,64,87.38,1.4,1006.03,10.0,2021,2020
2021-06-29,28.6,22.4,25.15,98,75,91.79,8.3,1006.16,8.2,2021,2020
2021-06-30,28.0,22.7,24.68,100,81,95.0,59.8,1005.79,9.2,2021,2020
2021-07-01,27.9,22.1,24.59,100,82,92.33,17.3,1006.4,8.1,2021,2020
2021-07-02,29.4,22.2,24.71,100,72,93.21,15.5,1007.07,13.6,2021,2020
2021-07-03,27.0,22.3,24.41,100,84,94.17,31.5,1007.42,9.7,2021,2020
2021-07-04,29.3,21.8,24.64,100,70,91.88,10.9,1007.45,10.7,2021,2020
2021-07-05,29.4,21.6,25.03,99,77,91.42,8.8,1007.47,9.0,2021,2020
2021-07-06,30.0,22.6,25.83,100,72,89.12,1.8,1006.1,7.6,2021,2020
2021-07-07,30.1,22.8,25.98,98,74,88.62,1.8,1004.22,7.1,2021,2020
2021-07-08,30.3,23.0,25.5,100,70,91.38,15.4,1004.02,8.9,2021,2020
2021-07-09,25.9,22.5,24.29,100,89,97.29,27.2,1005.35,8.4,2021,2020
2021-07-10,25.8,22.9,24.08,100,88,97.08,24.8,1005.82,4.1,2021,2020
2021-07-11,28.2,21.0,24.45,100,79,92.67,15.6,1005.36,8.7,2021,2020
2021-07-12,29.0,22.4,24.74,98,72,91.96,13.2,1005.52,8.2,2021,2020
2021-07-13,29.4,22.9,24.99,99,75,92.58,7.6,1005.98,8.3,2021,2020
2021-07-14,29.5,22.4,25.14,100,75,92.75,8.7,1006.4,6.9,2021,2020
2021-07-15,30.3,22.9,25.94,99,70,87.92,1.2,1005.77,9.4,2021,2020
2021-07-16,30.9,22.8,25.88,99,64,87.17,1.4,1005.5,12.0,2021,2020
2021-07-17,28.5,22.9,24.9,100,77,92.54,15.1,1005.94,10.7,2021,2020
2021-07-18,29.9,23.2,25.68,100,70,88.67,1.4,1005.47,9.8,2021,2020
2021-07-19,30.6,23.0,26.28,99,67,86.42,0.6,1004.77,9.2,2021,2020
2021-07-20,31.0,23.2,26.89,99,68,86.29,0.7,1003.24,7.9,2021,2020
2021-07-21,29.5,23.9,26.15,100,77,91.08,7.9,1003.77,6.6,2021,2020
2021-07-22,29.6,23.5,25.87,99,76,91.21,9.9,1005.72,12.9,2021,2020
2021-07-23,27.5,23.5,25.01,100,82,94.75,27.6,1006.62,8.9,2021,2020
2021-07-24,29.6,23.0,25.43,100,70,91.83,6.6,1007.0,7.8,2021,2020
2021-07-25,26.8,22.3,23.8,100,85,97.0,31.5,1007.2,7.2,2021,2020
2021-07-26,26.8,22.0,23.64,100,83,96.33,23.6,1007.36,7.4,2021,2020
2021-07-27,30.1,21.6,24.95,100,70,90.25,9.8,1007.12,7.0,2021,2020
2021-07-28,29.4,22.4,24.95,99,78,92.08,9.8,1005.26,7.1,2021,2020
2021-07-29,29.0,22.5,24.85,100,74,92.71,12.5,1004.88,10.2,2021,2020
2021-07-30,30.1,22.1,25.65,99,69,88.83,1.0,1005.21,8.7,2021,2020
2021-07-31,30.8,22.7,26.34,100,69,87.58,7.4,1005.39,10.4,2021,2020
2021-08-01,30.2,23.4,25.78,100,74,92.21,29.4,1006.08,10.3,2021,2020
2021-08-02,30.0,23.1,25.0,100,68,92.92,20.5,1006.97,8.9,2021,2020
2021-08-03,28.7,22.7,25.01,100,74,91.92,8.7,1007.33,8.4,2021,2020
2021-08-04,29.0,22.9,25.22,99,83,93.71,15.5,1006.95,6.8,2021,2020
2021-08-05,28.6,23.4,25.34,100,79,92.62,18.0,1007.71,7.5,2021,2020
2021-08-06,28.8,23.2,25.22,100,78,93.12,16.0,1007.67,6.5,2021,2020
2021-08-07,27.8,22.5,24.4,100,81,94.58,28.2,1007.92,8.9,2021,2020
2021-08-08,28.5,22.6,24.92,99,75,91.12,12.8,1007.44,8.3,2021,2020
2021-08-09,28.4,22.1,24.2,100,76,96.62,24.4,1006.69,8.2,2021,2020
2021-08-10,30.3,22.0,25.05,100,69,91.17,6.0,1006.62,14.5,2021,2020
2021-08-11,27.5,22.7,24.54,100,85,95.0,15.6,1007.33,9.8,2021,2020
2021-08-12,28.0,22.9,24.7,100,77,92.92,18.1,1007.82,7.3,2021,2020
2021-08-13,29.6,22.1,24.68,100,73,93.08,12.3,1008.09,10.0,2021,2020
2021-08-14,27.2,22.4,24.23,99,82,94.79,21.9,1008.05,9.4,2021,2020
2021-08-15,26.0,22.0,23.84,100,84,96.67,35.9,1007.21,11.4,2021,2020
2021-08-16,27.4,22.1,24.28,100,80,94.79,32.9,1006.5,6.9,2021,2020
2021-08-17,29.0,22.0,24.52,100,72,93.38,10.1,1006.29,10.8,2021,2020
2021-08-18,28.7,22.0,24.49,100,76,93.71,13.7,1007.02,9.0,2021,2020
2021-08-19,29.6,21.8,24.57,100,70,92.83,15.5,1006.53,8.4,2021,2020
2021-08-20,28.5,22.4,24.17,100,75,95.25,33.4,1004.59,13.0,2021,2020
2021-08-21,29.6,22.2,24.9,100,71,91.29,5.1,1003.84,9.6,2021,2020
2021-08-22,30.0,22.0,25.47,100,69,89.21,1.6,1003.98,8.7,2021,2020
2021-08-23,28.1,23.1,25.2,99,81,91.96,20.0,1003.98,7.9,2021,2020
2021-08-24,30.1,22.8,25.15,100,68,91.38,23.8,1003.35,14.9,2021,2020
2021-08-25,25.4,22.8,23.84,100,92,98.67,43.9,1004.52,14.2,2021,2020
2021-08-26,25.0,22.2,23.33,100,95,98.54,28.5,1005.58,12.3,2021,2020
2021-08-27,28.8,21.3,24.32,100,70,91.33,9.2,1005.37,9.7,2021,2020
2021-08-28,29.4,22.0,25.02,100,74,92.12,8.5,1005.62,7.8,2021,2020
2021-08-29,28.8,22.9,25.08,100,77,92.71,22.5,1006.04,9.5,2021,2020
2021-08-30,29.7,22.6,24.62,100,69,94.04,51.8,1005.87,11.2,2021,2020
2021-08-31,28.5,22.1,23.92,100,75,94.67,24.4,1006.28,13.4,2021,2020
2021-09-01,30.2,21.1,24.95,100,65,89.25,2.7,1006.1,7.7,2021,2020
2021-09-02,29.5,22.9,25.45,99,71,90.08,9.8,1006.36,9.3,2021,2020
2021-09-03,29.6,22.4,25.05,99,74,91.96,7.1,1005.87,8.8,2021,2020
2021-09-04,29.1,22.5,24.83,100,74,93.62,17.7,1005.31,8.4,2021,2020
2021-09-05,29.9,22.7,25.25,100,69,91.12,7.8,1005.7,9.4,2021,2020
2021-09-06,29.2,22.3,24.78,100,70,93.08,24.1,1006.17,11.0,2021,2020
2021-09-07,28.8,21.5,24.4,100,72,94.17,20.1,1006.04,10.5,2021,2020
2021-09-08,28.5,22.3,24.56,100,82,94.71,29.8,1005.84,10.8,2021,2020
2021-09-09,28.9,22.4,25.1,99,71,90.71,5.7,1005.63,9.5,2021,2020
2021-09-10,29.6,22.8,25.23,99,71,91.54,9.0,1005.83,12.5,2021,2020
2021-09-11,29.6,22.1,24.84,100,70,92.42,14.2,1006.39,9.8,2021,2020
2021-09-12,26.4,22.6,24.27,100,84,95.62,14.1,1007.8,7.7,2021,2020
2021-09-13,29.6,22.1,24.55,100,74,92.92,11.9,1008.17,7.4,2021,2020
2021-09-14,29.4,22.6,24.57,100,71,92.92,24.3,1007.44,9.0,2021,2020
2021-09-15,27.9,21.6,24.25,100,82,94.54,21.3,1006.77,10.3,2021,2020
2021-09-16,29.2,21.6,24.92,99,75,91.83,5.1,1006.71,9.5,2021,2020
2021-09-17,30.0,22.2,25.45,100,69,90.79,7.2,1006.32,7.1,2021,2020
2021-09-18,30.0,23.0,25.11,100,71,94.46,11.2,1005.62,5.6,2021,2020
2021-09-19,29.1,23.1,25.38,100,76,90.79,7.1,1005.34,7.7,2021,2020
2021-09-20,28.5,23.0,24.99,100,77,92.21,13.0,1005.19,6.8,2021,2020
2021-09-21,29.1,22.5,25.04,99,72,91.04,16.1,1005.81,9.7,2021,2020
2021-09-22,28.6,22.2,24.38,100,75,94.33,35.1,1005.71,13.4,2021,2020
2021-09-23,26.7,22.4,23.95,100,86,95.83,40.7,1005.82,7.2,2021,2020
2021-09-24,29.5,21.8,24.59,99,73,92.25,18.1,1005.68,8.2,2021,2020
2021-09-25,29.2,22.5,25.3,99,73,90.62,15.2,1005.42,7.6,2021,2020
2021-09-26,30.4,22.9,25.46,100,72,91.54,10.0,1005.81,8.7,2021,2020
2021-09-27,29.6,23.0,25.64,100,74,91.29,10.3,1006.17,8.2,2021,2020
2021-09-28,29.4,21.5,24.43,100,72,94.12,24.8,1005.83,9.8,2021,2020
2021-09-29,27.8,22.5,24.38,100,80,94.42,25.4,1006.27,10.0,2021,2020
2021-09-30,29.4,21.9,24.36,100,70,93.38,22.3,1005.91,9.9,2021,2020
2021-10-01,29.6,21.5,24.81,100,72,92.62,13.5,1005.41,10.1,2021,2020
2021-10-02,29.6,21.8,24.99,99,75,91.33,10.3,1004.42,6.9,2021,2020
2021-10-03,29.3,21.6,25.14,100,75,90.04,14.3,1003.09,9.4,2021,2020
2021-10-04,27.9,22.6,24.64,100,78,92.96,19.6,1003.39,11.5,2021,2020
2021-10-05,28.3,22.4,24.98,99,78,91.96,9.9,1003.95,11.2,2021,2020
2021-10-06,29.0,22.8,25.02,100,76,95.17,35.8,1004.0,9.8,2021,2020
2021-10-07,29.7,23.0,24.81,100,76,94.38,32.6,1003.87,9.2,2021,2020
2021-10-08,27.0,22.5,24.18,100,83,97.38,50.0,1004.81,9.9,2021,2020
2021-10-09,29.2,22.3,24.72,100,76,93.29,17.0,1005.35,9.2,2021,2020
2021-10-10,29.6,22.2,24.75,100,73,93.88,25.8,1005.33,12.9,2021,2020
2021-10-11,28.8,22.6,25.0,100,79,94.58,12.7,1005.35,10.6,2021,2020
2021-10-12,29.8,22.1,24.65,100,75,93.04,24.5,1005.47,12.0,2021,2020
2021-10-13,28.9,22.1,24.62,100,78,92.67,20.7,1005.2,9.9,2021,2020
2021-10-14,30.3,22.5,25.25,100,69,91.25,9.0,1004.5,9.5,2021,2020
2021-10-15,27.1,22.4,24.25,100,81,93.71,14.9,1005.23,9.1,2021,2020
2021-10-16,28.8,22.9,24.19,100,75,95.33,25.9,1006.7,10.4,2021,2020
2021-10-17,28.1,22.3,24.34,100,78,93.12,11.5,1007.33,8.2,2021,2020
2021-10-18,29.7,21.0,24.16,100,71,92.12,13.4,1006.5,12.8,2021,2020
2021-10-19,29.4,21.1,24.11,100,72,92.71,18.6,1006.79,8.3,2021,2020
2021-10-20,28.9,21.7,24.1,100,70,93.96,22.4,1007.72,10.2,2021,2020
2021-10-21,29.1,21.9,24.29,100,74,93.17,13.4,1007.57,7.9,2021,2020
2021-10-22,29.0,21.8,24.16,100,75,93.25,20.7,1006.28,10.2,2021,2020
2021-10-23,27.8,22.2,24.06,100,78,94.38,22.7,1006.09,8.9,2021,2020
2021-10-24,26.8,22.2,23.75,100,80,94.33,10.7,1007.02,10.5,2021,2020
2021-10-25,29.6,21.5,24.77,100,70,92.88,8.3,1007.37,8.9,2021,2020
2021-10-26,30.0,22.4,25.42,100,72,90.46,7.1,1006.31,11.5,2021,2020
2021-10-27,28.4,22.9,24.91,100,75,91.83,9.0,1005.88,9.8,2021,2020
2021-10-28,29.5,22.0,25.01,100,71,91.0,4.1,1006.16,13.3,2021,2020
2021-10-29,28.5,22.0,24.03,100,76,95.62,32.8,1006.6,10.7,2021,2020
2021-10-30,27.9,21.9,23.88,100,77,95.0,40.6,1006.69,9.5,2021,2020
2021-10-31,29.0,21.8,23.87,100,74,95.29,29.6,1007.2,7.0,2021,2020
2021-11-01,27.4,21.9,23.76,100,79,95.17,50.5,1006.95,8.1,2021,2020
2021-11-02,24.9,22.0,22.99,100,95,99.0,88.8,1006.51,5.8,2021,2020
2021-11-03,23.9,21.6,22.62,100,94,98.67,40.1,1006.92,8.7,2021,2020
2021-11-04,29.1,21.5,24.06,100,71,92.04,13.5,1006.22,11.5,2021,2020
2021-11-05,27.9,21.0,24.03,100,78,93.83,14.3,1005.87,9.4,2021,2020
2021-11-06,28.2,22.0,24.03,100,79,94.75,12.5,1005.98,8.2,2021,2020
2021-11-07,29.6,21.6,24.42,100,75,93.62,8.3,1006.43,8.5,2021,2020
2021-11-08,28.9,22.5,24.58,100,73,91.25,12.3,1006.99,8.2,2021,2020
2021-11-09,28.8,21.7,24.0,100,73,92.54,29.3,1006.7,7.1,2021,2020
2021-11-10,28.6,21.9,24.29,100,72,91.67,11.5,1006.43,10.0,2021,2020
2021-11-11,29.2,21.0,24.47,98,66,88.96,4.4,1005.81,8.0,2021,2020
2021-11-12,29.5,21.4,24.79,100,71,89.92,4.9,1005.86,7.6,2021,2020
2021-11-13,29.5,21.6,24.79,100,67,87.88,2.0,1005.57,9.7,2021,2020
2021-11-14,30.0,21.0,24.9,96,65,85.79,3.2,1005.05,8.4,2021,2020
2021-11-15,29.7,21.7,24.96,98,67,87.04,3.5,1005.38,7.7,2021,2020
2021-11-16,29.5,21.6,25.05,100,68,87.75,2.9,1004.95,9.0,2021,2020
2021-11-17,28.2,22.2,24.54,100,75,92.42,32.9,1005.29,9.4,2021,2020
2021-11-18,28.3,22.1,24.42,100,78,92.67,5.2,1005.92,6.9,2021,2020
2021-11-19,29.7,22.2,24.8,100,73,90.75,7.2,1005.76,8.0,2021,2020
2021-11-20,28.2,21.6,24.28,100,75,91.08,12.8,1005.44,6.3,2021,2020
2021-11-21,26.2,22.1,23.68,100,85,95.75,28.0,1005.79,7.7,2021,2020
2021-11-22,26.9,22.0,23.85,100,79,95.21,22.1,1005.72,8.2,2021,2020
2021-11-23,26.7,21.5,23.64,100,80,94.79,14.0,1006.22,8.9,2021,2020
2021-11-24,28.4,22.0,24.34,100,73,90.75,14.8,1006.65,6.8,2021,2020
2021-11-25,29.0,21.7,24.06,100,73,92.54,34.0,1006.79,9.0,2021,2020
2021-11-26,28.4,21.1,24.05,100,73,91.29,4.4,1006.25,10.0,2021,2020
2021-11-27,28.9,21.2,24.57,100,74,90.92,2.4,1005.67,8.0,2021,2020
2021-11-28,29.7,22.5,25.47,100,69,87.42,1.9,1004.71,7.1,2021,2020
2021-11-29,28.5,22.3,24.79,100,77,90.92,22.2,1004.75,9.2,2021,2020
2021-11-30,27.7,21.7,24.17,100,82,93.5,21.3,1005.87,6.0,2021,2020
2021-12-01,28.2,21.9,24.14,100,75,94.0,8.9,1006.4,8.4,2021,2020
2021-12-02,31.0,21.6,25.13,99,57,87.62,0.1,1005.02,9.9,2021,2020
2021-12-03,29.5,22.2,25.37,98,69,85.96,2.8,1004.0,8.0,2021,2020
2021-12-04,29.1,22.5,25.13,98,71,88.54,1.1,1004.18,9.9,2021,2020
2021-12-05,29.3,22.6,25.67,97,71,87.04,2.7,1005.02,7.2,2021,2020
2021-12-06,29.0,23.0,25.21,100,77,91.71,3.2,1005.39,9.8,2021,2020
2021-12-07,29.8,22.1,25.55,100,68,87.71,0.9,1004.2,10.2,2021,2020
2021-12-08,30.4,22.5,25.6,96,65,85.92,1.3,1004.91,11.8,2021,2020
2021-12-09,30.5,22.0,25.55,97,62,86.12,1.7,1004.67,10.4,2021,2020
2021-12-10,31.1,21.5,25.42,96,55,84.08,0.0,1004.01,11.5,2021,2020
2021-12-11,29.9,20.4,24.96,99,65,84.96,0.9,1005.08,12.6,2021,2020
2021-12-12,29.8,21.1,24.65,98,62,86.21,0.1,1006.45,10.0,2021,2020
2021-12-13,29.1,21.3,24.68,99,66,87.54,3.3,1006.1,6.8,2021,2020
2021-12-14,29.0,22.0,24.72,100,67,88.75,1.1,1006.39,8.7,2021,2020
2021-12-15,28.1,21.8,24.32,100,73,90.46,5.8,1005.52,7.6,2021,2020
2021-12-16,28.1,21.6,24.55,100,74,90.04,3.9,1004.2,11.9,2021,2020
2021-12-17,29.5,22.0,25.34,100,68,88.04,1.8,1004.54,7.4,2021,2020
2021-12-18,29.9,22.5,25.38,100,68,89.17,2.6,1004.96,9.2,2021,2020
2021-12-19,29.6,22.5,24.75,100,66,91.58,5.1,1005.44,9.4,2021,2020
2021-12-20,28.1,22.1,24.49,100,75,91.79,9.6,1005.32,8.5,2021,2020
2021-12-21,26.3,22.6,23.9,100,81,94.29,21.1,1005.95,10.2,2021,2020
2021-12-22,29.6,21.8,24.54,100,69,89.67,4.9,1006.87,8.7,2021,2020
2021-12-23,29.1,21.3,24.82,98,71,88.33,1.8,1006.94,8.0,2021,2020
2021-12-24,29.5,23.2,25.44,96,68,86.96,2.5,1006.39,11.4,2021,2020
2021-12-25,29.8,22.1,25.49,98,71,87.21,1.6,1005.85,7.2,2021,2020
2021-12-26,29.2,22.4,25.3,98,73,86.46,1.6,1006.56,6.6,2021,2020
2021-12-27,30.0,21.6,25.09,100,66,86.5,1.9,1005.65,9.9,2021,2020
2021-12-28,30.4,21.8,25.26,96,60,83.71,1.8,1005.28,9.3,2021,2020
2021-12-29,31.0,20.5,25.25,99,58,83.75,0.5,1006.01,13.0,2021,2020
2021-12-30,30.1,20.6,25.04,100,63,84.33,0.5,1005.56,10.0,2021,2020
2021-12-31,30.5,21.4,25.29,98,66,86.33,1.4,1004.76,9.7,2021,2020
2022-01-01,29.6,21.7,25.14,96,64,84.46,0.4,1005.17,11.2,2022,2020
2022-01-02,30.5,21.5,25.08,98,59,82.83,0.8,1006.19,10.1,2022,2020
2022-01-03,30.6,22.1,25.24,98,66,87.83,2.3,1006.57,8.4,2022,2020
2022-01-04,30.5,22.2,25.3,100,59,86.75,3.5,1005.39,12.3,2022,2020
2022-01-05,31.8,21.6,25.36,97,49,82.38,2.0,1004.17,9.2,2022,2020
2022-01-06,30.1,20.2,24.48,98,59,84.42,1.3,1004.82,13.8,2022,2020
2022-01-07,30.2,20.3,24.37,98,57,84.29,1.7,1006.55,10.4,2022,2020
2022-01-08,30.2,20.2,24.95,98,59,82.04,0.3,1007.75,12.2,2022,2020
2022-01-09,31.9,20.8,25.11,96,49,80.17,1.6,1007.47,12.3,2022,2020
2022-01-10,31.6,19.2,24.53,100,50,83.21,1.3,1007.18,9.4,2022,2020
2022-01-11,31.6,19.7,24.81,98,47,77.88,0.2,1007.36,9.3,2022,2020
2022-01-12,30.8,20.5,24.8,97,52,80.92,0.4,1007.25,11.5,2022,2020
2022-01-13,30.9,20.0,24.83,97,54,77.54,0.6,1007.62,11.4,2022,2020
2022-01-14,31.1,20.4,24.65,97,52,78.67,1.1,1007.21,11.7,2022,2020
2022-01-15,31.0,20.8,25.03,97,54,81.17,0.7,1007.39,13.2,2022,2020
2022-01-16,30.5,19.6,24.87,100,56,82.08,2.0,1006.9,11.0,2022,2020
2022-01-17,32.5,20.1,25.39,98,45,78.33,0.1,1006.29,12.7,2022,2020
2022-01-18,32.7,21.2,25.9,98,44,78.83,0.0,1005.57,7.5,2022,2020
2022-01-19,33.5,22.0,26.52,100,43,76.46,0.1,1004.41,12.0,2022,2020
